INSERT INTO dateC VALUES (0, TO_DATE('1-1-2020','DD-MM-YYYY'), 'Lundi', 'Janvier', '2020', 1, 1);
INSERT INTO search VALUES (267, 0, 1,91,43,48,0.53,0.47,72,26,46,0.36,0.64,37);
INSERT INTO search VALUES (267, 0, 2,11,11,0,0.0,1.0,35,24,11,0.69,0.31,29);
INSERT INTO search VALUES (267, 0, 3,65,39,26,0.4,0.6,59,51,8,0.86,0.14,24);
INSERT INTO search VALUES (267, 0, 4,42,14,28,0.67,0.33,82,5,77,0.06,0.94,15);
INSERT INTO search VALUES (267, 0, 5,51,50,1,0.02,0.98,7,6,1,0.86,0.14,45);
INSERT INTO search VALUES (267, 0, 6,66,50,16,0.24,0.76,2,2,0,1.0,0.0,14);
INSERT INTO search VALUES (268, 0, 0,9,8,1,0.11,0.89,1,0,1,0.0,1.0,2);
INSERT INTO search VALUES (268, 0, 1,93,31,62,0.67,0.33,72,46,26,0.64,0.36,86);
INSERT INTO search VALUES (268, 0, 2,77,50,27,0.35,0.65,7,1,6,0.14,0.86,55);
INSERT INTO search VALUES (268, 0, 3,45,22,23,0.51,0.49,20,1,19,0.05,0.95,32);
INSERT INTO search VALUES (268, 0, 4,3,2,1,0.33,0.67,55,36,19,0.65,0.35,70);
INSERT INTO search VALUES (268, 0, 5,51,29,22,0.43,0.57,33,6,27,0.18,0.82,24);
INSERT INTO search VALUES (268, 0, 6,48,8,40,0.83,0.17,65,13,52,0.2,0.8,84);
INSERT INTO search VALUES (269, 0, 0,60,39,21,0.35,0.65,27,23,4,0.85,0.15,55);
INSERT INTO search VALUES (269, 0, 1,92,14,78,0.85,0.15,36,18,18,0.5,0.5,4);
INSERT INTO search VALUES (269, 0, 2,90,41,49,0.54,0.46,63,35,28,0.56,0.44,101);
INSERT INTO search VALUES (269, 0, 3,24,23,1,0.04,0.96,53,7,46,0.13,0.87,37);
INSERT INTO search VALUES (269, 0, 4,93,68,25,0.27,0.73,62,61,1,0.98,0.02,70);
INSERT INTO search VALUES (269, 0, 5,18,7,11,0.61,0.39,55,36,19,0.65,0.35,49);
INSERT INTO search VALUES (269, 0, 6,41,25,16,0.39,0.61,60,5,55,0.08,0.92,40);
INSERT INTO search VALUES (270, 0, 0,54,28,26,0.48,0.52,87,3,84,0.03,0.97,36);
INSERT INTO search VALUES (270, 0, 1,29,2,27,0.93,0.07,13,0,13,0.0,1.0,2);
INSERT INTO search VALUES (270, 0, 2,91,25,66,0.73,0.27,5,0,5,0.0,1.0,76);
INSERT INTO search VALUES (270, 0, 3,22,9,13,0.59,0.41,51,43,8,0.84,0.16,2);
INSERT INTO search VALUES (270, 0, 4,18,3,15,0.83,0.17,37,11,26,0.3,0.7,39);
INSERT INTO search VALUES (270, 0, 5,68,33,35,0.51,0.49,79,14,65,0.18,0.82,3);
INSERT INTO search VALUES (270, 0, 6,99,55,44,0.44,0.56,26,25,1,0.96,0.04,21);
INSERT INTO search VALUES (271, 0, 0,16,0,16,1.0,0.0,53,12,41,0.23,0.77,8);
INSERT INTO search VALUES (271, 0, 1,5,4,1,0.2,0.8,58,13,45,0.22,0.78,26);
INSERT INTO search VALUES (271, 0, 2,75,72,3,0.04,0.96,68,61,7,0.9,0.1,62);
INSERT INTO search VALUES (271, 0, 3,55,19,36,0.65,0.35,38,4,34,0.11,0.89,6);
INSERT INTO search VALUES (271, 0, 4,99,79,20,0.2,0.8,32,6,26,0.19,0.81,12);
INSERT INTO search VALUES (271, 0, 5,55,19,36,0.65,0.35,97,45,52,0.46,0.54,61);
INSERT INTO search VALUES (271, 0, 6,82,79,3,0.04,0.96,27,21,6,0.78,0.22,2);
INSERT INTO search VALUES (272, 0, 0,63,45,18,0.29,0.71,26,12,14,0.46,0.54,73);
INSERT INTO search VALUES (272, 0, 1,45,4,41,0.91,0.09,3,3,0,1.0,0.0,29);
INSERT INTO search VALUES (272, 0, 2,11,6,5,0.45,0.55,84,33,51,0.39,0.61,83);
INSERT INTO search VALUES (272, 0, 3,58,57,1,0.02,0.98,18,5,13,0.28,0.72,87);
INSERT INTO search VALUES (272, 0, 4,23,21,2,0.09,0.91,80,0,80,0.0,1.0,87);
INSERT INTO search VALUES (272, 0, 5,41,41,0,0.0,1.0,53,47,6,0.89,0.11,41);
INSERT INTO search VALUES (272, 0, 6,86,9,77,0.9,0.1,10,5,5,0.5,0.5,73);
INSERT INTO search VALUES (273, 0, 0,55,23,32,0.58,0.42,71,50,21,0.7,0.3,45);
INSERT INTO search VALUES (273, 0, 1,76,42,34,0.45,0.55,7,7,0,1.0,0.0,55);
INSERT INTO search VALUES (273, 0, 2,49,29,20,0.41,0.59,87,46,41,0.53,0.47,29);
INSERT INTO search VALUES (273, 0, 3,7,2,5,0.71,0.29,14,5,9,0.36,0.64,33);
INSERT INTO search VALUES (273, 0, 4,64,35,29,0.45,0.55,35,35,0,1.0,0.0,42);
INSERT INTO search VALUES (273, 0, 5,35,31,4,0.11,0.89,69,67,2,0.97,0.03,62);
INSERT INTO search VALUES (273, 0, 6,74,31,43,0.58,0.42,45,2,43,0.04,0.96,80);
INSERT INTO search VALUES (274, 0, 0,46,10,36,0.78,0.22,76,26,50,0.34,0.66,34);
INSERT INTO search VALUES (274, 0, 1,58,43,15,0.26,0.74,62,10,52,0.16,0.84,37);
INSERT INTO search VALUES (274, 0, 2,76,41,35,0.46,0.54,43,12,31,0.28,0.72,27);
INSERT INTO search VALUES (274, 0, 3,77,66,11,0.14,0.86,76,49,27,0.64,0.36,16);
INSERT INTO search VALUES (274, 0, 4,40,15,25,0.62,0.38,80,59,21,0.74,0.26,77);
INSERT INTO search VALUES (274, 0, 5,79,57,22,0.28,0.72,94,56,38,0.6,0.4,48);
INSERT INTO search VALUES (274, 0, 6,31,24,7,0.23,0.77,76,57,19,0.75,0.25,7);
INSERT INTO search VALUES (275, 0, 0,71,44,27,0.38,0.62,78,43,35,0.55,0.45,2);
INSERT INTO search VALUES (275, 0, 1,95,6,89,0.94,0.06,76,41,35,0.54,0.46,55);
INSERT INTO search VALUES (275, 0, 2,82,8,74,0.9,0.1,56,13,43,0.23,0.77,56);
INSERT INTO search VALUES (275, 0, 3,83,34,49,0.59,0.41,63,1,62,0.02,0.98,21);
INSERT INTO search VALUES (275, 0, 4,45,33,12,0.27,0.73,64,16,48,0.25,0.75,35);
INSERT INTO search VALUES (275, 0, 5,51,3,48,0.94,0.06,54,25,29,0.46,0.54,78);
INSERT INTO search VALUES (275, 0, 6,87,13,74,0.85,0.15,47,42,5,0.89,0.11,10);
INSERT INTO search VALUES (276, 0, 0,21,10,11,0.52,0.48,21,3,18,0.14,0.86,49);
INSERT INTO search VALUES (276, 0, 1,85,61,24,0.28,0.72,37,30,7,0.81,0.19,9);
INSERT INTO search VALUES (276, 0, 2,42,31,11,0.26,0.74,29,0,29,0.0,1.0,54);
INSERT INTO search VALUES (276, 0, 3,100,11,89,0.89,0.11,45,1,44,0.02,0.98,60);
INSERT INTO search VALUES (276, 0, 4,34,15,19,0.56,0.44,67,10,57,0.15,0.85,55);
INSERT INTO search VALUES (276, 0, 5,56,33,23,0.41,0.59,9,7,2,0.78,0.22,80);
INSERT INTO search VALUES (276, 0, 6,55,7,48,0.87,0.13,63,35,28,0.56,0.44,2);
INSERT INTO search VALUES (277, 0, 0,86,17,69,0.8,0.2,20,6,14,0.3,0.7,15);
INSERT INTO search VALUES (277, 0, 1,28,5,23,0.82,0.18,66,39,27,0.59,0.41,41);
INSERT INTO search VALUES (277, 0, 2,5,3,2,0.4,0.6,70,5,65,0.07,0.93,108);
INSERT INTO search VALUES (277, 0, 3,74,2,72,0.97,0.03,81,16,65,0.2,0.8,80);
INSERT INTO search VALUES (277, 0, 4,84,9,75,0.89,0.11,76,8,68,0.11,0.89,59);
INSERT INTO search VALUES (277, 0, 5,63,32,31,0.49,0.51,80,63,17,0.79,0.21,39);
INSERT INTO search VALUES (277, 0, 6,84,3,81,0.96,0.04,13,6,7,0.46,0.54,3);
INSERT INTO search VALUES (278, 0, 0,26,7,19,0.73,0.27,28,24,4,0.86,0.14,80);
INSERT INTO search VALUES (278, 0, 1,47,40,7,0.15,0.85,72,13,59,0.18,0.82,21);
INSERT INTO search VALUES (278, 0, 2,82,72,10,0.12,0.88,88,87,1,0.99,0.01,54);
INSERT INTO search VALUES (278, 0, 3,21,1,20,0.95,0.05,60,18,42,0.3,0.7,3);
INSERT INTO search VALUES (278, 0, 4,15,7,8,0.53,0.47,56,2,54,0.04,0.96,46);
INSERT INTO search VALUES (278, 0, 5,29,17,12,0.41,0.59,33,26,7,0.79,0.21,50);
INSERT INTO search VALUES (278, 0, 6,11,1,10,0.91,0.09,64,50,14,0.78,0.22,67);
INSERT INTO search VALUES (279, 0, 0,40,13,27,0.68,0.32,77,30,47,0.39,0.61,21);
INSERT INTO search VALUES (279, 0, 1,6,5,1,0.17,0.83,91,47,44,0.52,0.48,57);
INSERT INTO search VALUES (279, 0, 2,81,66,15,0.19,0.81,48,5,43,0.1,0.9,11);
INSERT INTO search VALUES (279, 0, 3,88,87,1,0.01,0.99,62,9,53,0.15,0.85,41);
INSERT INTO search VALUES (279, 0, 4,19,19,0,0.0,1.0,13,3,10,0.23,0.77,62);
INSERT INTO search VALUES (279, 0, 5,57,45,12,0.21,0.79,1,0,1,0.0,1.0,68);
INSERT INTO search VALUES (279, 0, 6,7,0,7,1.0,0.0,18,12,6,0.67,0.33,29);
INSERT INTO search VALUES (280, 0, 0,16,16,0,0.0,1.0,26,26,0,1.0,0.0,107);
INSERT INTO search VALUES (280, 0, 1,37,26,11,0.3,0.7,48,30,18,0.62,0.38,62);
INSERT INTO search VALUES (280, 0, 2,67,20,47,0.7,0.3,61,57,4,0.93,0.07,58);
INSERT INTO search VALUES (280, 0, 3,93,54,39,0.42,0.58,64,8,56,0.12,0.88,19);
INSERT INTO search VALUES (280, 0, 4,49,16,33,0.67,0.33,30,19,11,0.63,0.37,7);
INSERT INTO search VALUES (280, 0, 5,69,7,62,0.9,0.1,20,2,18,0.1,0.9,21);
INSERT INTO search VALUES (280, 0, 6,25,10,15,0.6,0.4,100,71,29,0.71,0.29,76);
INSERT INTO search VALUES (281, 0, 0,35,35,0,0.0,1.0,89,64,25,0.72,0.28,21);
INSERT INTO search VALUES (281, 0, 1,58,15,43,0.74,0.26,72,62,10,0.86,0.14,35);
INSERT INTO search VALUES (281, 0, 2,44,44,0,0.0,1.0,2,2,0,1.0,0.0,17);
INSERT INTO search VALUES (281, 0, 3,3,3,0,0.0,1.0,21,18,3,0.86,0.14,44);
INSERT INTO search VALUES (281, 0, 4,44,31,13,0.3,0.7,50,35,15,0.7,0.3,11);
INSERT INTO search VALUES (281, 0, 5,81,71,10,0.12,0.88,63,40,23,0.63,0.37,20);
INSERT INTO search VALUES (281, 0, 6,40,0,40,1.0,0.0,94,2,92,0.02,0.98,72);
INSERT INTO search VALUES (282, 0, 0,57,41,16,0.28,0.72,79,78,1,0.99,0.01,39);
INSERT INTO search VALUES (282, 0, 1,3,1,2,0.67,0.33,8,7,1,0.88,0.12,29);
INSERT INTO search VALUES (282, 0, 2,24,15,9,0.38,0.62,25,21,4,0.84,0.16,47);
INSERT INTO search VALUES (282, 0, 3,81,19,62,0.77,0.23,16,12,4,0.75,0.25,5);
INSERT INTO search VALUES (282, 0, 4,71,63,8,0.11,0.89,34,11,23,0.32,0.68,47);
INSERT INTO search VALUES (282, 0, 5,31,14,17,0.55,0.45,84,52,32,0.62,0.38,47);
INSERT INTO search VALUES (282, 0, 6,33,8,25,0.76,0.24,50,36,14,0.72,0.28,53);
INSERT INTO search VALUES (283, 0, 0,24,18,6,0.25,0.75,38,29,9,0.76,0.24,34);
INSERT INTO search VALUES (283, 0, 1,22,18,4,0.18,0.82,58,29,29,0.5,0.5,31);
INSERT INTO search VALUES (283, 0, 2,24,13,11,0.46,0.54,23,6,17,0.26,0.74,73);
INSERT INTO search VALUES (283, 0, 3,56,49,7,0.12,0.88,84,60,24,0.71,0.29,11);
INSERT INTO search VALUES (283, 0, 4,88,76,12,0.14,0.86,94,47,47,0.5,0.5,50);
INSERT INTO search VALUES (283, 0, 5,32,32,0,0.0,1.0,53,40,13,0.75,0.25,2);
INSERT INTO search VALUES (283, 0, 6,66,1,65,0.98,0.02,38,23,15,0.61,0.39,61);
INSERT INTO search VALUES (284, 0, 0,8,7,1,0.12,0.88,12,6,6,0.5,0.5,30);
INSERT INTO search VALUES (284, 0, 1,13,5,8,0.62,0.38,84,40,44,0.48,0.52,66);
INSERT INTO search VALUES (284, 0, 2,41,0,41,1.0,0.0,63,23,40,0.37,0.63,56);
INSERT INTO search VALUES (284, 0, 3,90,11,79,0.88,0.12,50,11,39,0.22,0.78,69);
INSERT INTO search VALUES (284, 0, 4,82,45,37,0.45,0.55,31,25,6,0.81,0.19,45);
INSERT INTO search VALUES (284, 0, 5,95,75,20,0.21,0.79,37,20,17,0.54,0.46,28);
INSERT INTO search VALUES (284, 0, 6,65,30,35,0.54,0.46,27,2,25,0.07,0.93,50);
INSERT INTO search VALUES (285, 0, 0,39,36,3,0.08,0.92,89,3,86,0.03,0.97,58);
INSERT INTO search VALUES (285, 0, 1,86,30,56,0.65,0.35,65,51,14,0.78,0.22,50);
INSERT INTO search VALUES (285, 0, 2,47,20,27,0.57,0.43,35,6,29,0.17,0.83,16);
INSERT INTO search VALUES (285, 0, 3,82,8,74,0.9,0.1,63,49,14,0.78,0.22,36);
INSERT INTO search VALUES (285, 0, 4,82,2,80,0.98,0.02,93,88,5,0.95,0.05,31);
INSERT INTO search VALUES (285, 0, 5,76,1,75,0.99,0.01,46,9,37,0.2,0.8,5);
INSERT INTO search VALUES (285, 0, 6,73,46,27,0.37,0.63,32,26,6,0.81,0.19,2);
INSERT INTO search VALUES (286, 0, 0,76,54,22,0.29,0.71,36,28,8,0.78,0.22,8);
INSERT INTO search VALUES (286, 0, 1,82,33,49,0.6,0.4,87,53,34,0.61,0.39,41);
INSERT INTO search VALUES (286, 0, 2,87,38,49,0.56,0.44,44,4,40,0.09,0.91,18);
INSERT INTO search VALUES (286, 0, 3,76,29,47,0.62,0.38,15,3,12,0.2,0.8,77);
INSERT INTO search VALUES (286, 0, 4,94,45,49,0.52,0.48,7,2,5,0.29,0.71,67);
INSERT INTO search VALUES (286, 0, 5,63,3,60,0.95,0.05,46,18,28,0.39,0.61,48);
INSERT INTO search VALUES (286, 0, 6,26,23,3,0.12,0.88,20,20,0,1.0,0.0,29);
INSERT INTO search VALUES (287, 0, 0,100,50,50,0.5,0.5,33,4,29,0.12,0.88,9);
INSERT INTO search VALUES (287, 0, 1,37,28,9,0.24,0.76,82,32,50,0.39,0.61,65);
INSERT INTO search VALUES (287, 0, 2,86,21,65,0.76,0.24,32,32,0,1.0,0.0,30);
INSERT INTO search VALUES (287, 0, 3,6,6,0,0.0,1.0,37,28,9,0.76,0.24,52);
INSERT INTO search VALUES (287, 0, 4,3,0,3,1.0,0.0,84,44,40,0.52,0.48,34);
INSERT INTO search VALUES (287, 0, 5,24,17,7,0.29,0.71,76,52,24,0.68,0.32,15);
INSERT INTO search VALUES (287, 0, 6,97,41,56,0.58,0.42,72,43,29,0.6,0.4,7);
INSERT INTO search VALUES (288, 0, 0,80,2,78,0.97,0.03,18,11,7,0.61,0.39,30);
INSERT INTO search VALUES (288, 0, 1,30,11,19,0.63,0.37,17,17,0,1.0,0.0,13);
INSERT INTO search VALUES (288, 0, 2,5,3,2,0.4,0.6,19,6,13,0.32,0.68,54);
INSERT INTO search VALUES (288, 0, 3,67,30,37,0.55,0.45,85,41,44,0.48,0.52,46);
INSERT INTO search VALUES (288, 0, 4,26,21,5,0.19,0.81,8,2,6,0.25,0.75,51);
INSERT INTO search VALUES (288, 0, 5,89,34,55,0.62,0.38,76,52,24,0.68,0.32,19);
INSERT INTO search VALUES (288, 0, 6,17,16,1,0.06,0.94,97,44,53,0.45,0.55,53);
INSERT INTO search VALUES (289, 0, 0,55,12,43,0.78,0.22,53,51,2,0.96,0.04,113);
INSERT INTO search VALUES (289, 0, 1,69,23,46,0.67,0.33,51,25,26,0.49,0.51,84);
INSERT INTO search VALUES (289, 0, 2,37,14,23,0.62,0.38,50,0,50,0.0,1.0,63);
INSERT INTO search VALUES (289, 0, 3,84,38,46,0.55,0.45,51,33,18,0.65,0.35,12);
INSERT INTO search VALUES (289, 0, 4,55,36,19,0.35,0.65,30,24,6,0.8,0.2,79);
INSERT INTO search VALUES (289, 0, 5,22,7,15,0.68,0.32,29,27,2,0.93,0.07,2);
INSERT INTO search VALUES (289, 0, 6,73,36,37,0.51,0.49,25,4,21,0.16,0.84,2);
INSERT INTO search VALUES (290, 0, 0,55,7,48,0.87,0.13,61,37,24,0.61,0.39,2);
INSERT INTO search VALUES (290, 0, 1,2,1,1,0.5,0.5,79,15,64,0.19,0.81,60);
INSERT INTO search VALUES (290, 0, 2,60,14,46,0.77,0.23,55,40,15,0.73,0.27,58);
INSERT INTO search VALUES (290, 0, 3,81,50,31,0.38,0.62,38,21,17,0.55,0.45,72);
INSERT INTO search VALUES (290, 0, 4,6,0,6,1.0,0.0,64,17,47,0.27,0.73,27);
INSERT INTO search VALUES (290, 0, 5,61,44,17,0.28,0.72,61,37,24,0.61,0.39,85);
INSERT INTO search VALUES (290, 0, 6,46,42,4,0.09,0.91,80,17,63,0.21,0.79,24);
INSERT INTO search VALUES (291, 0, 0,13,11,2,0.15,0.85,81,0,81,0.0,1.0,76);
INSERT INTO search VALUES (291, 0, 1,92,7,85,0.92,0.08,49,44,5,0.9,0.1,29);
INSERT INTO search VALUES (291, 0, 2,38,19,19,0.5,0.5,70,53,17,0.76,0.24,19);
INSERT INTO search VALUES (291, 0, 3,36,5,31,0.86,0.14,18,7,11,0.39,0.61,66);
INSERT INTO search VALUES (291, 0, 4,90,18,72,0.8,0.2,29,1,28,0.03,0.97,45);
INSERT INTO search VALUES (291, 0, 5,18,15,3,0.17,0.83,76,3,73,0.04,0.96,34);
INSERT INTO search VALUES (291, 0, 6,97,92,5,0.05,0.95,27,4,23,0.15,0.85,18);
INSERT INTO search VALUES (292, 0, 0,30,26,4,0.13,0.87,44,17,27,0.39,0.61,22);
INSERT INTO search VALUES (292, 0, 1,8,4,4,0.5,0.5,91,58,33,0.64,0.36,19);
INSERT INTO search VALUES (292, 0, 2,100,6,94,0.94,0.06,12,10,2,0.83,0.17,30);
INSERT INTO search VALUES (292, 0, 3,79,13,66,0.84,0.16,10,1,9,0.1,0.9,23);
INSERT INTO search VALUES (292, 0, 4,2,1,1,0.5,0.5,81,25,56,0.31,0.69,51);
INSERT INTO search VALUES (292, 0, 5,83,44,39,0.47,0.53,68,18,50,0.26,0.74,59);
INSERT INTO search VALUES (292, 0, 6,9,2,7,0.78,0.22,8,6,2,0.75,0.25,17);
INSERT INTO search VALUES (293, 0, 0,59,28,31,0.53,0.47,13,0,13,0.0,1.0,51);
INSERT INTO search VALUES (293, 0, 1,97,84,13,0.13,0.87,21,8,13,0.38,0.62,46);
INSERT INTO search VALUES (293, 0, 2,27,10,17,0.63,0.37,11,9,2,0.82,0.18,26);
INSERT INTO search VALUES (293, 0, 3,41,25,16,0.39,0.61,82,58,24,0.71,0.29,49);
INSERT INTO search VALUES (293, 0, 4,65,10,55,0.85,0.15,81,45,36,0.56,0.44,39);
INSERT INTO search VALUES (293, 0, 5,64,47,17,0.27,0.73,44,6,38,0.14,0.86,46);
INSERT INTO search VALUES (293, 0, 6,60,55,5,0.08,0.92,8,7,1,0.88,0.12,14);
INSERT INTO search VALUES (294, 0, 0,62,61,1,0.02,0.98,68,22,46,0.32,0.68,21);
INSERT INTO search VALUES (294, 0, 1,96,51,45,0.47,0.53,57,1,56,0.02,0.98,44);
INSERT INTO search VALUES (294, 0, 2,74,0,74,1.0,0.0,88,41,47,0.47,0.53,44);
INSERT INTO search VALUES (294, 0, 3,15,11,4,0.27,0.73,25,19,6,0.76,0.24,40);
INSERT INTO search VALUES (294, 0, 4,100,14,86,0.86,0.14,39,32,7,0.82,0.18,92);
INSERT INTO search VALUES (294, 0, 5,85,83,2,0.02,0.98,87,52,35,0.6,0.4,68);
INSERT INTO search VALUES (294, 0, 6,22,21,1,0.05,0.95,1,0,1,0.0,1.0,63);
INSERT INTO search VALUES (295, 0, 0,52,48,4,0.08,0.92,40,39,1,0.97,0.03,40);
INSERT INTO search VALUES (295, 0, 1,95,82,13,0.14,0.86,65,25,40,0.38,0.62,35);
INSERT INTO search VALUES (295, 0, 2,86,56,30,0.35,0.65,70,0,70,0.0,1.0,73);
INSERT INTO search VALUES (295, 0, 3,51,14,37,0.73,0.27,27,20,7,0.74,0.26,47);
INSERT INTO search VALUES (295, 0, 4,81,74,7,0.09,0.91,51,45,6,0.88,0.12,45);
INSERT INTO search VALUES (295, 0, 5,95,70,25,0.26,0.74,77,57,20,0.74,0.26,17);
INSERT INTO search VALUES (295, 0, 6,4,1,3,0.75,0.25,73,66,7,0.9,0.1,52);
INSERT INTO search VALUES (296, 0, 0,50,33,17,0.34,0.66,46,31,15,0.67,0.33,2);
INSERT INTO search VALUES (296, 0, 1,79,72,7,0.09,0.91,22,10,12,0.45,0.55,43);
INSERT INTO search VALUES (296, 0, 2,97,34,63,0.65,0.35,53,23,30,0.43,0.57,52);
INSERT INTO search VALUES (296, 0, 3,33,22,11,0.33,0.67,20,7,13,0.35,0.65,80);
INSERT INTO search VALUES (296, 0, 4,56,53,3,0.05,0.95,5,0,5,0.0,1.0,55);
INSERT INTO search VALUES (296, 0, 5,98,57,41,0.42,0.58,51,28,23,0.55,0.45,40);
INSERT INTO search VALUES (296, 0, 6,93,10,83,0.89,0.11,8,5,3,0.62,0.38,12);
INSERT INTO search VALUES (297, 0, 0,54,4,50,0.93,0.07,55,29,26,0.53,0.47,35);
INSERT INTO search VALUES (297, 0, 1,2,2,0,0.0,1.0,40,22,18,0.55,0.45,47);
INSERT INTO search VALUES (297, 0, 2,46,29,17,0.37,0.63,91,60,31,0.66,0.34,54);
INSERT INTO search VALUES (297, 0, 3,49,2,47,0.96,0.04,95,21,74,0.22,0.78,24);
INSERT INTO search VALUES (297, 0, 4,89,56,33,0.37,0.63,75,52,23,0.69,0.31,43);
INSERT INTO search VALUES (297, 0, 5,68,39,29,0.43,0.57,32,15,17,0.47,0.53,11);
INSERT INTO search VALUES (297, 0, 6,72,60,12,0.17,0.83,48,27,21,0.56,0.44,69);
INSERT INTO search VALUES (298, 0, 0,90,58,32,0.36,0.64,50,2,48,0.04,0.96,52);
INSERT INTO search VALUES (298, 0, 1,51,5,46,0.9,0.1,49,4,45,0.08,0.92,2);
INSERT INTO search VALUES (298, 0, 2,25,21,4,0.16,0.84,25,1,24,0.04,0.96,74);
INSERT INTO search VALUES (298, 0, 3,50,38,12,0.24,0.76,36,20,16,0.56,0.44,61);
INSERT INTO search VALUES (298, 0, 4,80,16,64,0.8,0.2,26,5,21,0.19,0.81,26);
INSERT INTO search VALUES (298, 0, 5,6,1,5,0.83,0.17,21,2,19,0.1,0.9,8);
INSERT INTO search VALUES (298, 0, 6,30,25,5,0.17,0.83,18,8,10,0.44,0.56,50);
INSERT INTO search VALUES (299, 0, 0,72,55,17,0.24,0.76,58,56,2,0.97,0.03,32);
INSERT INTO search VALUES (299, 0, 1,23,21,2,0.09,0.91,79,56,23,0.71,0.29,38);
INSERT INTO search VALUES (299, 0, 2,38,15,23,0.61,0.39,64,17,47,0.27,0.73,74);
INSERT INTO search VALUES (299, 0, 3,73,31,42,0.58,0.42,45,33,12,0.73,0.27,59);
INSERT INTO search VALUES (299, 0, 4,44,36,8,0.18,0.82,30,15,15,0.5,0.5,48);
INSERT INTO search VALUES (299, 0, 5,3,3,0,0.0,1.0,9,5,4,0.56,0.44,30);
INSERT INTO search VALUES (299, 0, 6,37,17,20,0.54,0.46,14,8,6,0.57,0.43,19);
INSERT INTO search VALUES (300, 0, 0,15,13,2,0.13,0.87,65,40,25,0.62,0.38,35);
INSERT INTO search VALUES (300, 0, 1,80,22,58,0.72,0.28,22,9,13,0.41,0.59,27);
INSERT INTO search VALUES (300, 0, 2,46,6,40,0.87,0.13,42,36,6,0.86,0.14,27);
INSERT INTO search VALUES (300, 0, 3,23,4,19,0.83,0.17,27,25,2,0.93,0.07,79);
INSERT INTO search VALUES (300, 0, 4,69,46,23,0.33,0.67,15,3,12,0.2,0.8,11);
INSERT INTO search VALUES (300, 0, 5,57,56,1,0.02,0.98,38,30,8,0.79,0.21,49);
INSERT INTO search VALUES (300, 0, 6,77,36,41,0.53,0.47,17,12,5,0.71,0.29,65);
INSERT INTO search VALUES (301, 0, 0,84,59,25,0.3,0.7,60,17,43,0.28,0.72,32);
INSERT INTO search VALUES (301, 0, 1,15,14,1,0.07,0.93,77,50,27,0.65,0.35,99);
INSERT INTO search VALUES (301, 0, 2,38,34,4,0.11,0.89,36,24,12,0.67,0.33,39);
INSERT INTO search VALUES (301, 0, 3,75,51,24,0.32,0.68,57,16,41,0.28,0.72,24);
INSERT INTO search VALUES (301, 0, 4,35,4,31,0.89,0.11,42,14,28,0.33,0.67,17);
INSERT INTO search VALUES (301, 0, 5,84,11,73,0.87,0.13,38,3,35,0.08,0.92,35);
INSERT INTO search VALUES (301, 0, 6,12,7,5,0.42,0.58,11,1,10,0.09,0.91,71);
INSERT INTO search VALUES (302, 0, 0,34,12,22,0.65,0.35,56,52,4,0.93,0.07,43);
INSERT INTO search VALUES (302, 0, 1,26,16,10,0.38,0.62,85,75,10,0.88,0.12,33);
INSERT INTO search VALUES (302, 0, 2,87,60,27,0.31,0.69,7,0,7,0.0,1.0,7);
INSERT INTO search VALUES (302, 0, 3,2,0,2,1.0,0.0,99,2,97,0.02,0.98,47);
INSERT INTO search VALUES (302, 0, 4,57,26,31,0.54,0.46,94,94,0,1.0,0.0,22);
INSERT INTO search VALUES (302, 0, 5,41,24,17,0.41,0.59,81,4,77,0.05,0.95,2);
INSERT INTO search VALUES (302, 0, 6,4,0,4,1.0,0.0,38,33,5,0.87,0.13,34);
INSERT INTO search VALUES (303, 0, 0,52,35,17,0.33,0.67,94,91,3,0.97,0.03,84);
INSERT INTO search VALUES (303, 0, 1,100,28,72,0.72,0.28,67,47,20,0.7,0.3,25);
INSERT INTO search VALUES (303, 0, 2,46,14,32,0.7,0.3,77,22,55,0.29,0.71,51);
INSERT INTO search VALUES (303, 0, 3,74,70,4,0.05,0.95,20,3,17,0.15,0.85,34);
INSERT INTO search VALUES (303, 0, 4,8,8,0,0.0,1.0,61,31,30,0.51,0.49,28);
INSERT INTO search VALUES (303, 0, 5,96,73,23,0.24,0.76,88,13,75,0.15,0.85,2);
INSERT INTO search VALUES (303, 0, 6,55,24,31,0.56,0.44,33,13,20,0.39,0.61,8);
INSERT INTO search VALUES (304, 0, 0,70,31,39,0.56,0.44,21,0,21,0.0,1.0,20);
INSERT INTO search VALUES (304, 0, 1,90,68,22,0.24,0.76,10,4,6,0.4,0.6,56);
INSERT INTO search VALUES (304, 0, 2,69,23,46,0.67,0.33,93,81,12,0.87,0.13,54);
INSERT INTO search VALUES (304, 0, 3,83,38,45,0.54,0.46,53,47,6,0.89,0.11,97);
INSERT INTO search VALUES (304, 0, 4,20,11,9,0.45,0.55,93,50,43,0.54,0.46,69);
INSERT INTO search VALUES (304, 0, 5,78,1,77,0.99,0.01,82,49,33,0.6,0.4,40);
INSERT INTO search VALUES (304, 0, 6,22,13,9,0.41,0.59,39,13,26,0.33,0.67,44);
INSERT INTO search VALUES (305, 0, 0,98,59,39,0.4,0.6,93,48,45,0.52,0.48,31);
INSERT INTO search VALUES (305, 0, 1,13,2,11,0.85,0.15,13,3,10,0.23,0.77,34);
